	tweet	pattern	annotation	via	undecidable	toplevel	comment	adjudicated_by
30561	t745265224396185601	55	False	gold	False	False		emilia
30562	t745265224396185601	65	False	gold	False	False		emilia
30563	t745265420018528260	0	True	gold-impl-pos	False	False	from 0: 	philipp
30564	t745265420018528260	6	True	gold-impl-pos	False	False	from 6: 	philipp
30565	t745265420018528260	38	False	gold	False			merlin
30566	t745265420018528260	41	False	gold-impl-neg	False	False	from 38: 	merlin
30567	t745265420018528260	48	True	gold	False			philipp
30568	t745265420018528260	64	True	gold-impl-pos	False	False	from 64: 	philipp
30569	t745268640321249280	3	True	gold	False	False		meliha
30570	t745268640321249280	3	True	gold-impl-pos	False	False	from 3: 	emilia
30571	t745268640321249280	23	True	gold-impl-pos	False	False	from 23: 	emilia
30572	t745268640321249280	24	True	gold-impl-pos	False	False	from 24: 	emilia
30573	t745268640321249280	46	False	gold	False	False		emilia
30574	t745268640321249280	55	False	gold	False	False		emilia
30575	t745268640321249280	65	True	gold	False			emilia
30576	t745268826149949440	3	True	gold	False	False		meliha
30577	t745268826149949440	3	True	gold-impl-pos	False	False	from 3: 	emilia
30578	t745268826149949440	23	True	gold-impl-pos	False	False	from 23: 	emilia
30579	t745268826149949440	24	True	gold-impl-pos	False	False	from 24: 	emilia
30580	t745268826149949440	46	False	gold	False	False		emilia
30581	t745268826149949440	55	False	gold	False	False		emilia
30582	t745268826149949440	65	True	gold	False			emilia
30583	t745269071801786368	0	True	gold-impl-pos	False	False	from 0: 	merlin
30584	t745269071801786368	38	True	gold	False			merlin
30585	t745269071801786368	41	False	gold	False			philipp
30586	t745269071801786368	45	True	gold-impl-pos	False	False	from 45: 	merlin
30587	t745269071801786368	48	False	gold	False			philipp
30588	t745269071801786368	49	False	gold-impl-neg	False	False	from 48: 	philipp
30589	t745269071801786368	64	True	gold-impl-pos	False	False	from 64: 	merlin
30590	t745270869472182272	3	True	gold	False	False		meliha
30591	t745270869472182272	46	False	gold	False	False		emilia
30592	t745270869472182272	55	False	gold	False	False		emilia
30593	t745270869472182272	65	False	gold	False	False		emilia
30594	t745271014095994880	3	True	gold	False	False		meliha
30595	t745271014095994880	3	True	gold-impl-pos	False	False	from 3: 	emilia
30596	t745271014095994880	23	True	gold-impl-pos	False	False	from 23: 	emilia
30597	t745271014095994880	24	True	gold-impl-pos	False	False	from 24: 	emilia
30598	t745271014095994880	46	False	gold	False	False		emilia
30599	t745271014095994880	55	False	gold	False	False		emilia
30600	t745271014095994880	65	True	gold	False			emilia
30601	t745271333571833859	3	True	gold-impl-pos	False	False	from 3: 	merlin
30602	t745271333571833859	27	True	gold-impl-pos	False	False	from 27: 	merlin
30603	t745271333571833859	55	True	gold	False	False		merlin
30604	t745271443127214080	3	True	gold	False	False		meliha
30605	t745271443127214080	46	False	gold	False	False		emilia
30606	t745271443127214080	55	False	gold	False	False		emilia
30607	t745271443127214080	65	False	gold	False	False		emilia
30608	t745271875027210242	3	True	gold	False	False		meliha
30609	t745271875027210242	46	False	gold	False	False		emilia
30610	t745271875027210242	55	False	gold	False	False		emilia
30611	t745271875027210242	65	False	gold	False	False		emilia
30612	t745272031244058624	3	True	gold	False	False		meliha
30613	t745272031244058624	3	True	gold-impl-pos	False	False	from 3: 	emilia
30614	t745272031244058624	23	True	gold-impl-pos	False	False	from 23: 	emilia
30615	t745272031244058624	24	True	gold-impl-pos	False	False	from 24: 	emilia
30616	t745272031244058624	46	False	gold	False	False		emilia
30617	t745272031244058624	55	False	gold	False	False		emilia
30618	t745272031244058624	65	True	gold	False			emilia
30619	t745273096211435521	55	False	gold	False	False		merlin
30620	t745273512756129793	3	True	gold	False	False		meliha
30621	t745273512756129793	46	False	gold	False	False		emilia
30622	t745273512756129793	55	False	gold	False	False		emilia
30623	t745273512756129793	65	False	gold	False	False		emilia
30624	t745274255588331520	0	True	gold	False	False		merlin
30625	t745274255588331520	23	True	gold-impl-pos	False	False	from 23: 	merlin
30626	t745274255588331520	24	True	gold-impl-pos	False	False	from 24: 	merlin
30627	t745274255588331520	57	True	gold	False	False		merlin
30628	t745276415713644545	3	True	gold	False			philipp
30629	t745276415713644545	46	False	gold	False	False		emilia
30630	t745276415713644545	55	False	gold	False	False		emilia
30631	t745276415713644545	65	False	gold	False	False		emilia
30632	t745276840303026176	3	True	gold	False	False		meliha
30633	t745276840303026176	46	False	gold	False	False		emilia
30634	t745276840303026176	55	False	gold	False	False		emilia
30635	t745276840303026176	65	False	gold	False	False		emilia
30636	t745277625904562176	3	True	gold	False			philipp
30637	t745277625904562176	46	False	gold	False	False		emilia
30638	t745277625904562176	55	False	gold	False	False		emilia
30639	t745277625904562176	65	False	gold	False	False		emilia
30640	t745278527713476609	3	True	gold	False	False		meliha
30641	t745278527713476609	46	False	gold	False	False		emilia
30642	t745278527713476609	55	False	gold	False	False		emilia
30643	t745278527713476609	65	False	gold	False	False		emilia
30644	t745279646070083584	3	True	gold	False	False		meliha
30645	t745279646070083584	46	False	gold	False	False		emilia
30646	t745279646070083584	55	False	gold	False	False		emilia
30647	t745279646070083584	65	False	gold	False	False		emilia
30648	t745281723882143744	3	True	gold	False	False		meliha
30649	t745281723882143744	46	False	gold	False	False		emilia
30650	t745281723882143744	55	False	gold	False	False		emilia
30651	t745281723882143744	65	False	gold	False	False		emilia
30652	t745282698973974528	3	True	gold	False	False		meliha
30653	t745282698973974528	46	False	gold	False	False		emilia
30654	t745282698973974528	55	False	gold	False	False		emilia
30655	t745282698973974528	65	False	gold	False	False		emilia
30656	t745282701758988288	3	True	gold	False	False		meliha
30657	t745282701758988288	46	False	gold	False	False		meliha
30658	t745282701758988288	55	False	gold	False	False		meliha
30659	t745282701758988288	65	False	gold	False	False		meliha
30660	t745283356120727552	3	True	gold	False	False		meliha
30661	t745283356120727552	46	False	gold	False	False		emilia
30662	t745283356120727552	55	False	gold	False	False		emilia
30663	t745283356120727552	65	False	gold	False	False		emilia
30664	t745283375842230273	3	True	gold-impl-pos	False	False	from 3: 	merlin
30665	t745283375842230273	27	True	gold-impl-pos	False	False	from 27: 	merlin
30666	t745283375842230273	55	True	gold	False	False		merlin
30667	t745283458587631616	23	True	gold-impl-pos	False	False	from 23: 	merlin
30668	t745283458587631616	24	True	gold	False	False		merlin
30669	t745283648677617664	3	True	gold	False	False		meliha
30670	t745283648677617664	46	False	gold	False	False		meliha
30671	t745283648677617664	55	False	gold	False	False		meliha
30672	t745283648677617664	65	False	gold	False	False		meliha
30673	t745284326493917184	3	False	gold	False			philipp
30674	t745284326493917184	46	False	gold-impl-neg	False	False	from 3: 	philipp
30675	t745284326493917184	55	False	gold-impl-neg	False	False	from 3: 	philipp
30676	t745284326493917184	65	False	gold-impl-neg	False	False	from 3: 	philipp
30677	t745284395641282560	3	False	gold	False	False		meliha
30678	t745284395641282560	46	False	gold-impl-neg	False	False	from 3: 	meliha
30679	t745284395641282560	55	False	gold-impl-neg	False	False	from 3: 	meliha
30680	t745284395641282560	65	False	gold-impl-neg	False	False	from 3: 	meliha
30681	t745284679981465600	3	True	gold	False	False		meliha
30682	t745284679981465600	3	True	gold-impl-pos	False	False	from 3: 	emilia
30683	t745284679981465600	23	True	gold-impl-pos	False	False	from 23: 	emilia
30684	t745284679981465600	24	True	gold-impl-pos	False	False	from 24: 	emilia
30685	t745284679981465600	46	False	gold	False	False		meliha
30686	t745284679981465600	55	False	gold	False	False		meliha
30687	t745284679981465600	65	True	gold	False			emilia
30688	t745285433521803264	3	True	gold	False	False		meliha
30689	t745285433521803264	46	False	gold	False	False		meliha
30690	t745285433521803264	55	False	gold	False	False		meliha
30691	t745285433521803264	65	False	gold	False	False		emilia
30692	t745285710429716484	3	True	gold	False	False		meliha
30693	t745285710429716484	46	False	gold	False	False		meliha
30694	t745285710429716484	55	False	gold	False	False		meliha
30695	t745285710429716484	65	False	gold	False	False		meliha
30696	t745285791061020672	3	True	gold	False			philipp
30697	t745285791061020672	46	False	gold	False	False		meliha
30698	t745285791061020672	55	False	gold	False	False		meliha
30699	t745285791061020672	65	False	gold	False	False		meliha
30700	t745285922829262848	55	False	gold	False	False		merlin
30701	t745287168399187968	3	True	gold	False			philipp
30702	t745287168399187968	46	False	gold	False	False		meliha
30703	t745287168399187968	55	False	gold	False	False		meliha
30704	t745287168399187968	65	False	gold	False	False		meliha
30705	t745288553484124160	3	True	gold	False	False		meliha
30706	t745288553484124160	46	False	gold	False	False		meliha
30707	t745288553484124160	55	False	gold	False	False		meliha
30708	t745288553484124160	65	False	gold	False	False		meliha
30709	t745289424867590144	3	True	gold	False	False		meliha
30710	t745289424867590144	46	False	gold	False	False		meliha
30711	t745289424867590144	55	False	gold	False	False		meliha
30712	t745289424867590144	65	False	gold	False	False		meliha
30713	t745289783375691776	3	True	gold	False	False		meliha
30714	t745289783375691776	46	False	gold	False	False		emilia
30715	t745289783375691776	55	False	gold	False	False		emilia
30716	t745289783375691776	65	False	gold	False	False		emilia
30717	t745290876537155584	23	True	gold-impl-pos	False	False	from 23: 	meliha
30718	t745290876537155584	24	True	gold	False	False		meliha
30719	t745290877778558976	3	True	gold	False			merlin
30720	t745290877778558976	10	True	gold	False			niki
30721	t745290877778558976	30	True	gold-impl-pos	False	False	from 30: 	philipp
30722	t745290877778558976	46	False	gold	False	False		emilia
30723	t745290877778558976	52	True	gold-impl-pos	False	False	from 52: 	philipp
30724	t745290877778558976	53	True	gold	False			philipp
30725	t745290877778558976	55	False	gold	False	False		emilia
30726	t745290877778558976	65	False	gold	False	False		emilia
30727	t745291122445062144	3	True	gold	False	False		meliha
30728	t745291122445062144	3	True	gold-impl-pos	False	False	from 3: 	meliha
30729	t745291122445062144	23	True	gold-impl-pos	False	False	from 23: 	meliha
30730	t745291122445062144	24	True	gold-impl-pos	False	False	from 24: 	meliha
30731	t745291122445062144	46	False	gold	False	False		meliha
30732	t745291122445062144	55	False	gold	False	False		meliha
30733	t745291122445062144	65	True	gold	False			meliha
30734	t745291234357481472	3	True	gold	False	False		meliha
30735	t745291234357481472	46	False	gold	False	False		meliha
30736	t745291234357481472	55	False	gold	False	False		meliha
30737	t745291234357481472	65	False	gold	False	False		meliha
30738	t745291477870227458	23	True	gold-impl-pos	False	False	from 23: 	meliha
30739	t745291477870227458	24	True	gold	False	False		meliha
30740	t745291897372090368	0	True	gold	False	False		merlin
30741	t745291897372090368	23	True	gold-impl-pos	False	False	from 23: 	merlin
30742	t745291897372090368	24	True	gold	False	False		merlin
30743	t745293190547279872	3	True	gold	False			philipp
30744	t745293190547279872	3	True	gold-impl-pos	False	False	from 3: 	meliha
30745	t745293190547279872	23	True	gold-impl-pos	False	False	from 23: 	meliha
30746	t745293190547279872	24	True	gold-impl-pos	False	False	from 24: 	meliha
30747	t745293190547279872	46	False	gold	False	False		meliha
30748	t745293190547279872	55	False	gold	False	False		meliha
30749	t745293190547279872	65	True	gold	False			meliha
30750	t745293554659037184	8	True	gold	False			merlin
30751	t745293554659037184	24	False	gold	False			philipp
30752	t745293554659037184	26	False	gold-impl-neg	False	False	from 24: 	philipp
30753	t745293554659037184	57	False	gold-impl-neg	False	False	from 24: 	philipp
30754	t745293554659037184	60	False	gold-impl-neg	False	False	from 24: 	philipp
30755	t745293554659037184	61	False	gold-impl-neg	False	False	from 24: 	philipp
30756	t745293554659037184	62	False	gold-impl-neg	False	False	from 24: 	philipp
30757	t745293554659037184	63	False	gold-impl-neg	False	False	from 24: 	philipp
30758	t745293554659037184	65	False	gold-impl-neg	False	False	from 24: 	philipp
30759	t745294393666576385	0	True	gold-impl-pos	False	False	from 0: 	merlin
30760	t745294393666576385	20	False	gold	False			merlin
30761	t745294393666576385	24	False	gold	False			philipp
30762	t745294393666576385	26	False	gold-impl-neg	False	False	from 24: 	philipp
30763	t745294393666576385	38	True	gold	False			merlin
30764	t745294393666576385	45	True	gold-impl-pos	False	False	from 45: 	merlin
30765	t745294393666576385	53	False	gold	False			merlin
30766	t745294393666576385	57	False	gold-impl-neg	False	False	from 24: 	philipp
30767	t745294393666576385	58	False	gold	False			philipp
30768	t745294393666576385	60	False	gold-impl-neg	False	False	from 24: 	philipp
30769	t745294393666576385	61	False	gold-impl-neg	False	False	from 24: 	philipp
30770	t745294393666576385	62	False	gold-impl-neg	False	False	from 24: 	philipp
30771	t745294393666576385	63	False	gold-impl-neg	False	False	from 24: 	philipp
30772	t745294393666576385	64	True	gold-impl-pos	False	False	from 64: 	merlin
30773	t745294393666576385	65	False	gold-impl-neg	False	False	from 24: 	philipp
30774	t745294920542490625	8	False	gold	False			merlin
30775	t745294920542490625	30	True	gold-impl-pos	False	False	from 30: 	philipp
30776	t745294920542490625	52	True	gold-impl-pos	False	False	from 52: 	philipp
30777	t745294920542490625	53	True	gold	False			philipp
30778	t745295277578461184	3	True	gold-impl-pos	False	False	from 3: 	merlin
30779	t745295277578461184	27	True	gold-impl-pos	False	False	from 27: 	merlin
30780	t745295277578461184	55	True	gold	False	False		merlin
30781	t745298029872189440	58	True	gold	False	False		merlin
30782	t745298767432269825	10	True	gold	False			merlin
30783	t745299756457594880	3	True	gold-impl-pos	False	False	from 3: 	merlin
30784	t745299756457594880	27	True	gold-impl-pos	False	False	from 27: 	merlin
30785	t745299756457594880	55	True	gold	False	False		merlin
30786	t745301717403701248	3	True	gold	False	False		meliha
30787	t745301717403701248	46	False	gold	False	False		emilia
